week,year,Stab,Elite,Loyal,Info,Morale,Protest,Fiscal,CPI,Infl,EStress,Repr,Troops,Displaced,War,Sanctions,OilPrice,OilRevIndex
52,1,1,0.613323337363672,0,1,0,0.011550560197159,0,163.182066872133,0.45,0.89659954854175,0.1764,0.60590352526156,2.48119023241683,0.6,0.85,1.3,0.36946
53,1.01923076923077,1,0.613006944617699,0,1,0,0.0155468339447592,0,164.594219373911,0.45,0.89659954854175,0.1764,0.600761120796389,2.4948319417219,0.6,0.85,1.3,0.36946
54,1.03846153846154,1,0.612698732809581,0,1,0,0.0194640164893133,0,166.018592426185,0.45,0.89659954854175,0.1764,0.595916975790199,2.5084525707886,0.6,0.85,1.3,0.36946
55,1.05769230769231,1,0.612398342121375,0,1,0,0.0233039710307925,0,167.455291783719,0.45,0.89659954854175,0.1764,0.591353791194367,2.52205087492176,0.6,0.85,1.3,0.36946
56,1.07692307692308,1,0.612105439577946,0,1,0,0.0270685064302766,0,168.904424116463,0.45,0.89659954854175,0.1764,0.587055271305094,2.5356256484502,0.6,0.85,1.3,0.36946
57,1.09615384615385,1,0.611819716422668,0,1,0,0.0307593791645809,0,170.366097017471,0.45,0.89659954854175,0.1764,0.583006065569398,2.54917572344963,0.6,0.85,1.3,0.36946
58,1.11538461538462,1,0.611540885775244,0,1,0,0.0343782951968238,0,171.840419010891,0.45,0.89659954854175,0.1764,0.579191713766373,2.56269996852054,0.6,0.85,1.3,0.36946
59,1.13461538461538,1,0.611268680540434,0,1,0,0.0379269117671232,0,173.327499560024,0.45,0.89659954854175,0.1764,0.575598594367924,2.57619728761813,0.6,0.85,1.3,0.36946
60,1.15384615384615,1,0.611002851539949,0,1,0,0.0414068391073743,0,174.827449075447,0.45,0.89659954854175,0.1764,0.572213875894584,2.58966661893165,0.6,0.85,1.3,0.36946
61,1.17307692307692,1,0.610743165842863,0,1,0,0.0448196420838372,0,176.340378923216,0.45,0.89659954854175,0.1764,0.569025471092698,2.60310693381066,0.6,0.85,1.3,0.36946
62,1.19230769230769,1,0.610489405272637,0,1,0,0.0481668417710586,0,177.866401433128,0.45,0.89659954854175,0.1764,0.566021993769321,2.61651723573573,0.6,0.85,1.3,0.36946
63,1.21153846153846,1,0.610241365071276,0,1,0,0.0514499169604539,0,179.405629907068,0.45,0.89659954854175,0.1764,0.563192718130701,2.62989655933152,0.6,0.85,1.3,0.36946
64,1.23076923076923,1,0.609998852703344,0,1,0,0.0546703056066965,0,180.958178627418,0.45,0.89659954854175,0.1764,0.56052754047912,2.64324396941986,0.6,0.85,1.3,0.36946
65,1.25,1,0.609761686784435,0,1,0,0.0578294062148857,0,182.52416286554,0.45,0.89659954854175,0.1764,0.558016943131331,2.65655856011103,0.6,0.85,1.3,0.36946
