week,year,Stab,Elite,Loyal,Info,Morale,Protest,Fiscal,CPI,Infl,EStress,Repr,Troops,Displaced,War,Sanctions,OilPrice,OilRevIndex
120,2.30769230769231,0.813089585686584,0.566220530671777,0,1,0,0.119987399683546,0,304.476383275681,0.474,0.910356860068493,0.1848,0.573821486584679,4.85961229598221,0.7,0.9,1.35,0.31671
121,2.32692307692308,0.810725479167908,0.565659592750471,0,1,0,0.120588410546755,0,307.25180261554,0.474,0.910356860068493,0.1848,0.573818375903013,4.881592251133,0.7,0.9,1.35,0.31671
122,2.34615384615385,0.80838503846965,0.565103622121598,0,1,0,0.121186817671084,0,310.052520970151,0.474,0.910356860068493,0.1848,0.573815454972929,4.90342901077265,0.7,0.9,1.35,0.31671
123,2.36538461538462,0.80606813568639,0.564552633532008,0,1,0,0.121782585002525,0,312.878768949763,0.474,0.910356860068493,0.1848,0.573812712219581,4.92512380720859,0.7,0.9,1.35,0.31671
124,2.38461538461538,0.803774631905388,0.564006636777374,0,1,0,0.12237567780568,0,315.730779266728,0.474,0.910356860068493,0.1848,0.573810136774186,4.94667785735526,0.7,0.9,1.35,0.31671
125,2.40384615384615,0.8015043781067,0.563465637021181,0,1,0,0.122966062664191,0,318.60878675466,0.474,0.910356860068493,0.1848,0.573807718430961,4.96809236294388,0.7,0.9,1.35,0.31671
126,2.42307692307692,0.799257216012123,0.562929635097639,0,1,0,0.1235537074785,0,321.513028387769,0.474,0.910356860068493,0.1848,0.573805447606672,4.98936851073139,0.7,0.9,1.35,0.31671
127,2.44230769230769,0.797032978885549,0.562398627799179,0,1,0,0.124138581461176,0,324.443743300381,0.474,0.910356860068493,0.1848,0.573803315302665,5.01050747270861,0.7,0.9,1.35,0.31671
128,2.46153846153846,0.79483149228717,0.56187260814921,0,1,0,0.124720655130013,0,327.401172806619,0.474,0.910356860068493,0.1848,0.573801313069203,5.03151040630718,0.7,0.9,1.35,0.31671
129,2.48076923076923,0.792652574783889,0.561351565660765,0,1,0,0.12529990029911,0,330.385560420279,0.474,0.910356860068493,0.1848,0.573799432971981,5.05237845460551,0.7,0.9,1.35,0.31671
130,2.5,0.790496038618146,0.560835486581661,0,1,0,0.125876290068102,0,333.39715187488,0.474,0.910356860068493,0.1848,0.573797667560691,5.07311274653335,0.7,0.9,1.35,0.31671
131,2.51923076923077,0.788361690337293,0.560324354126765,0,1,0,0.126449798809728,0,336.436195143893,0.474,0.910356860068493,0.1848,0.573796009839489,5.09371439707493,0.7,0.9,1.35,0.31671
132,2.53846153846154,0.78624933138553,0.559818148697965,0,1,0,0.127020402155892,0,339.502940461166,0.474,0.910356860068493,0.1848,0.57379445323928,5.11418450747072,0.7,0.9,1.35,0.31671
133,2.55769230769231,0.78415875866033,0.559316848092376,0,1,0,0.127588076982367,0,342.597640341524,0.474,0.910356860068493,0.1848,0.573792991591684,5.13452416541755,0.7,0.9,1.35,0.31671
134,2.57692307692308,0.782089765035176,0.558820427699347,0,1,0,0.128152801392285,0,345.72054960156,0.474,0.910356860068493,0.1848,0.573791619104591,5.15473444526699,0.7,0.9,1.35,0.31671
135,2.59615384615385,0.78004213985037,0.558328860686773,0,1,0,0.128714554698544,0,348.87192538062,0.474,0.910356860068493,0.1848,0.573790330339211,5.1748164082221,0.7,0.9,1.35,0.31671
