Tcrit_mean,Tcrit_std,elite_fracture_prob_mean,elite_fracture_prob_std,time_to_elite_fracture_mean,time_to_elite_fracture_std,weeks_below_elite_crit_mean,weeks_below_elite_crit_std,avg_loyal_mean,avg_loyal_std,peak_protest_mean,peak_protest_std,end_displaced_m_mean,end_displaced_m_std,mean_elite_mean,mean_elite_std,min_elite_mean,min_elite_std,mean_stab_mean,mean_stab_std,min_stab_mean,min_stab_std
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.032111337618004006,0.0,0.12811930580109154,0.0,0.5449372645131642,0.0,0.5248876706693958,0.0,0.4692302320107891,0.0,0.5303309496503444,0.0,0.35657614261213794,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.032087837221203716,0.0,0.12811930580109154,0.0,0.544937273787479,0.0,0.5245168986712105,0.0,0.4692298387240671,0.0,0.5288859070830051,0.0,0.3565755069903877,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.03377003114219049,0.0,0.12811930580109154,0.0,0.5449373344641889,0.0,0.5244293396967367,0.0,0.46922969551792504,0.0,0.5285449571740373,0.0,0.3565751847642952,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.01446600391769377,0.0,0.12811930580109154,0.0,0.5449368131229261,0.0,0.524251431850008,0.0,0.46922990084452804,0.0,0.5278579264480544,0.0,0.35657627952864224,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0295099452360282,3.878959614448864e-18,0.12811930580109154,0.0,0.544937250318666,0.0,0.5244031074270611,0.0,0.4692297323762962,0.0,0.5284436803134511,0.0,0.3565753690783248,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.031130210236147766,0.0,0.12811930580109154,0.0,0.5449371626789224,0.0,0.4782189825196769,0.0,0.42751281898159366,0.0,0.5283525407458773,0.0,0.3565755672723196,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.032090420410570336,0.0,0.12811930580109154,0.0,0.544937280136338,0.0,0.5244473049342889,0.0,0.46922972007373465,0.0,0.5284818963837473,0.0,0.35657530509277724,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.03212610582353378,0.0,0.12786260127629,0.0,0.5449378849782835,0.0,0.5589982810318924,0.0,0.5159487193269654,0.0,0.6705117075088833,0.0,0.5360051163852634,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.032039683103621666,0.0,0.12811930580109154,0.0,0.5449372795562278,0.0,0.5193797999447194,0.0,0.46781353836214706,0.0,0.5089548440781456,0.0,0.3526306791985262,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0320861719914455,0.0,0.1281192575988888,0.0,0.5449372679350061,0.0,0.5244219847170328,0.0,0.4692332718366631,6.206335383118183e-17,0.5285171134741429,0.0,0.356587756770419,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.03197471741360605,0.0,0.1281204505918641,0.0,0.5449374434775027,0.0,0.524176417311327,0.0,0.46914542545130605,0.0,0.52755563666918,0.0,0.3562798358447028,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.03181079952818102,0.0,0.12811930580109154,0.0,0.5449373055470694,0.0,0.5167902661356495,0.0,0.4691346997480964,6.206335383118183e-17,0.4991167361655228,0.0,0.3563394964918991,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.032077802603326655,0.0,0.12811930580109154,0.0,0.5449372739550282,0.0,0.5244413879923228,0.0,0.4693554262978372,0.0,0.5284769061658705,0.0,0.3565753198703324,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.014465896838048112,0.0,0.15675391689771018,0.0,0.6290158784364029,0.0,0.47931734820446914,6.206335383118183e-17,0.4409593090501012,0.0,0.5653573543726301,0.0,0.45755558543854413,6.206335383118183e-17
18.0,0.0,1.0,0.0,33.0,0.0,123.0,0.0,0.012720881817250004,0.0,1.0,0.0,2.487740064455595,0.0,0.33090191286425286,0.0,0.2867891169918362,0.0,0.06635132008627304,0.0,0.0,0.0
18.0,0.0,1.0,0.0,33.0,0.0,123.0,0.0,0.01276596890963494,0.0,1.0,0.0,2.313660866352773,0.0,0.335047012005968,0.0,0.2897101976829436,0.0,0.06647583512181893,0.0,0.0,0.0
18.0,0.0,1.0,0.0,33.0,0.0,123.0,0.0,0.012779022596237827,1.939479807224432e-18,1.0,0.0,2.474064651572221,0.0,0.3312511586593561,0.0,0.2870866314332816,0.0,0.06650966282369837,0.0,0.0,0.0
18.0,0.0,1.0,0.0,33.0,0.0,123.0,0.0,0.01273297497147612,1.939479807224432e-18,1.0,0.0,2.4784865412525674,0.0,0.3312175926902511,0.0,0.28704772970358167,0.0,0.06664787796905824,0.0,0.0,0.0
18.0,0.0,1.0,0.0,33.0,0.0,123.0,0.0,0.012680706190183105,0.0,1.0,0.0,2.493467838625939,0.0,0.33064363624841886,0.0,0.2866409208822776,0.0,0.06589298489536852,0.0,0.0,0.0
18.0,0.0,1.0,0.0,32.0,0.0,124.0,0.0,0.012660215580994113,0.0,1.0,0.0,2.5538805560686297,0.0,0.3288281513860977,0.0,0.2848966532389989,0.0,0.06482331306413915,0.0,0.0,0.0
18.0,0.0,1.0,0.0,33.0,0.0,123.0,0.0,0.012720941631929283,1.939479807224432e-18,1.0,0.0,2.487032626046632,0.0,0.33095083922145196,0.0,0.2867928047632846,0.0,0.06648532734195037,0.0,0.0,0.0
20.0,0.0,1.0,0.0,36.0,0.0,120.0,0.0,0.012721669074924835,0.0,1.0,0.0,2.344510800380929,0.0,0.3347754487173735,0.0,0.2875728829775399,0.0,0.07371386511675367,0.0,0.0,0.0
49.0,0.0,1.0,0.0,97.0,0.0,59.0,0.0,0.01272674220013523,0.0,0.37930403067075114,0.0,0.6987286084768591,0.0,0.3948893430731809,0.0,0.34313853119910404,0.0,0.22874920383709205,0.0,0.07895773546372986,0.0
14.0,0.0,1.0,0.0,30.0,0.0,126.0,0.0,0.012719567825264632,1.939479807224432e-18,1.0,0.0,2.489222430269693,0.0,0.3281422557157489,0.0,0.28675593240251845,0.0,0.05311980993277062,0.0,0.0,0.0
18.0,0.0,1.0,0.0,33.0,0.0,123.0,0.0,0.012721104895619317,1.939479807224432e-18,1.0,0.0,2.487683725464971,0.0,0.33096584832176934,0.0,0.2867897213042049,0.0,0.06665827461922354,0.0,0.0,0.0
18.0,0.0,1.0,0.0,33.0,0.0,123.0,0.0,0.013381257794212736,0.0,1.0,0.0,2.4871182111681702,0.0,0.33095885932112584,0.0,0.2867925296166752,0.0,0.06654052520935762,0.0,0.0,0.0
19.0,0.0,1.0,0.0,33.0,0.0,123.0,0.0,0.02083682343410886,0.0,1.0,0.0,2.479824705825033,0.0,0.3314996744740385,0.0,0.2868329185562277,0.0,0.06817649556341035,0.0,0.0,0.0
18.0,0.0,1.0,0.0,33.0,0.0,123.0,0.0,0.013133928594573149,0.0,1.0,0.0,2.487350061958541,0.0,0.330932803678225,0.0,0.2867912510274814,0.0,0.06644674885965068,0.0,0.0,0.0
18.0,0.0,1.0,0.0,45.0,0.0,111.0,0.0,0.012825228483769466,0.0,1.0,0.0,2.4871902925369453,0.0,0.3680601519581996,0.0,0.3174374449287253,0.0,0.06653817238707553,0.0,0.0,0.0
18.0,0.0,1.0,0.0,36.0,0.0,120.0,0.0,0.012728930536722052,0.0,1.0,0.0,2.4876979650433904,0.0,0.3471933707695551,0.0,0.30600738595571964,0.0,0.06636580776977818,0.0,0.0,0.0
16.0,0.0,1.0,0.0,32.0,0.0,124.0,0.0,0.012720511968670242,0.0,1.0,0.0,2.50318078452671,0.0,0.32935873835159957,0.0,0.2866968958041756,0.0,0.06078746788891319,0.0,0.0,0.0
48.0,0.0,1.0,0.0,57.0,0.0,99.0,0.0,0.012727935856091282,1.939479807224432e-18,1.0,0.0,2.4735869523090757,0.0,0.35939653603654026,0.0,0.28727924917882675,0.0,0.2051942094758757,0.0,0.0,0.0
18.0,0.0,1.0,0.0,33.0,0.0,123.0,0.0,0.012700156487267739,0.0,1.0,0.0,2.5419978961817042,0.0,0.32960515618926783,0.0,0.2850853230962278,0.0,0.06629357227297589,0.0,0.0,0.0
18.0,0.0,1.0,0.0,33.0,0.0,123.0,0.0,0.012744159843022426,0.0,1.0,0.0,2.4818304454381046,0.0,0.33105182554096363,0.0,0.28692131991627673,0.0,0.06641462744620817,0.0,0.0,0.0
14.0,0.0,1.0,0.0,31.0,0.0,125.0,0.0,0.01271843460663059,1.939479807224432e-18,1.0,0.0,2.4891349065662087,0.0,0.3288295818813452,0.0,0.2867684306141106,0.0,0.05643946024947859,0.0,0.0,0.0
18.0,0.0,1.0,0.0,33.0,0.0,123.0,0.0,0.012704513579173491,1.939479807224432e-18,1.0,0.0,2.4878279632793707,0.0,0.3414418511865519,0.0,0.30234470312348977,0.0,0.06631904430070584,0.0,0.0,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.3815373075164128,0.0,0.20309527816257314,3.1031676915590914e-17,0.48894256268625147,0.0,0.5815259937883392,0.0,0.5243959135247719,0.0,0.7881063723101555,0.0,0.5926495877057033,0.0
22.0,0.0,1.0,0.0,42.0,0.0,114.0,0.0,0.01694536114448854,0.0,1.0,0.0,2.5687103283260013,0.0,0.37273645820243373,0.0,0.33481603094620765,0.0,0.0829318204274957,0.0,0.0,0.0
22.0,0.0,1.0,0.0,42.0,0.0,114.0,0.0,0.01686947911209095,0.0,1.0,0.0,2.568893375675924,0.0,0.3726728212507021,0.0,0.33481603094539497,0.0,0.08267686797411479,0.0,0.0,0.0
22.0,0.0,1.0,0.0,42.0,0.0,114.0,0.0,0.016961694917340082,0.0,1.0,0.0,2.568670825055528,0.0,0.37275018898745793,0.0,0.3348160309463828,0.0,0.08298682676249654,0.0,0.0,0.0
22.0,0.0,1.0,0.0,42.0,0.0,114.0,0.0,0.016930853383120274,0.0,1.0,0.0,2.579327293875705,0.0,0.37239562052090264,0.0,0.3346299979692989,0.0,0.08232079835740354,0.0,0.0,0.0
22.0,0.0,1.0,0.0,42.0,0.0,114.0,0.0,0.01694784994842033,0.0,1.0,0.0,2.5684350012715855,0.0,0.37275110038681153,0.0,0.3348202815491765,0.0,0.08297136107701188,0.0,0.0,0.0
22.0,0.0,1.0,0.0,42.0,0.0,114.0,0.0,0.016938854135737962,0.0,1.0,0.0,2.5749183204467205,0.0,0.37255849738365004,0.0,0.3347031152114672,0.0,0.08265455922093248,0.0,0.0,0.0
22.0,0.0,1.0,0.0,42.0,0.0,114.0,0.0,0.016945299692934766,0.0,1.0,0.0,2.56971747034005,0.0,0.3726489757769677,0.0,0.3348160309438917,0.0,0.08262972973648257,0.0,0.0,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.01695075448167138,0.0,0.15403372605037208,0.0,0.5420478767562482,0.0,0.49555962869952647,6.206335383118183e-17,0.4652032181859013,0.0,0.5195214267272315,0.0,0.42902548421437203,0.0
32.0,0.0,1.0,0.0,57.0,0.0,99.0,0.0,0.016947451771682855,0.0,1.0,0.0,2.0592406004192,0.0,0.38532914620540015,0.0,0.33481676996615456,0.0,0.12013145190937909,0.0,0.0,0.0
16.0,0.0,1.0,0.0,37.0,0.0,119.0,0.0,0.016941911089402358,0.0,1.0,0.0,2.5711664285020293,0.0,0.3669888914652166,0.0,0.3348160308839651,0.0,0.059268097543404306,0.0,0.0,0.0
22.0,0.0,1.0,0.0,42.0,0.0,114.0,0.0,0.016944507902641025,0.0,1.0,0.0,2.5688636026182134,0.0,0.3725104477981334,0.0,0.334816030944416,0.0,0.08199323981321925,0.0,0.0,0.0
22.0,0.0,1.0,0.0,42.0,0.0,114.0,0.0,0.01659652923190369,0.0,1.0,0.0,2.568988307018477,0.0,0.37270641945144395,0.0,0.3348160309455149,0.0,0.08282293114950112,0.0,0.0,0.0
22.0,0.0,1.0,0.0,42.0,0.0,114.0,0.0,0.014153813865067885,0.0,1.0,0.0,2.570939751871978,0.0,0.3725245781906477,0.0,0.3348160309408172,0.0,0.08217833455344933,0.0,0.0,0.0
22.0,0.0,1.0,0.0,42.0,0.0,114.0,0.0,0.017106915624003034,0.0,1.0,0.0,2.568582531883992,0.0,0.3727482477688368,0.0,0.33481603094651463,0.0,0.08297355755520186,0.0,0.0,0.0
22.0,0.0,1.0,0.0,43.0,0.0,113.0,0.0,0.016948287922672688,0.0,1.0,0.0,2.568685439904606,0.0,0.37386158292654875,0.0,0.33579402987238055,0.0,0.08294226234343964,0.0,0.0,0.0
22.0,0.0,1.0,0.0,40.0,0.0,116.0,0.0,0.016942333930783243,0.0,1.0,0.0,2.5687360835955513,0.0,0.36562544279380016,0.0,0.3264928583369763,0.0,0.08292088859773217,0.0,0.0,0.0
24.0,0.0,1.0,0.0,44.0,0.0,112.0,0.0,0.016945674568528874,0.0,1.0,0.0,2.5605765174987325,0.0,0.3742710076417111,0.0,0.3348160309786479,0.0,0.08888004954399446,0.0,0.0,0.0
19.0,0.0,1.0,0.0,40.0,0.0,116.0,0.0,0.01694354594584308,0.0,1.0,0.0,2.5700009627261147,0.0,0.3697986178870147,0.0,0.33481603091014606,0.0,0.070830440242784,0.0,0.0,0.0
22.0,0.0,1.0,0.0,42.0,0.0,114.0,0.0,0.016975885125860266,0.0,1.0,0.0,2.5686097545562725,0.0,0.37276289540665875,0.0,0.3348160309465722,0.0,0.08303549937247909,0.0,0.0,0.0
23.0,0.0,1.0,0.0,42.0,0.0,114.0,0.0,0.01710286168902808,0.0,1.0,0.0,2.5683278652506925,0.0,0.37286811806787756,0.0,0.33481603094791373,0.0,0.08345878767813487,0.0,0.0,0.0
22.0,0.0,1.0,0.0,42.0,0.0,114.0,0.0,0.01694466626357027,0.0,1.0,0.0,2.568976465683692,0.0,0.3722390162912453,0.0,0.3348160309415212,0.0,0.08087968263324677,0.0,0.0,0.0
22.0,0.0,1.0,0.0,41.0,0.0,115.0,0.0,0.01696569437770899,0.0,1.0,0.0,2.568536379513243,0.0,0.3631872821596854,0.0,0.31901107293933884,0.0,0.0830098438812703,0.0,0.0,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.014042970300942866,1.939479807224432e-18,0.13983351806505212,0.0,0.545800413816214,0.0,0.47907812934419053,0.0,0.45102209578736546,0.0,0.4872513522892568,0.0,0.42175809751275456,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.34848998779503654,0.0,0.14318980178115018,0.0,0.4248088626600036,0.0,0.539926744464548,0.0,0.4515253429968108,6.206335383118183e-17,0.876122272820108,1.2412670766236366e-16,0.4776685597288681,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.33829482795914606,0.0,0.1431899405189396,0.0,0.42512109314049973,6.206335383118183e-17,0.5387063637219603,0.0,0.45131599929739,6.206335383118183e-17,0.8725256847306715,1.2412670766236366e-16,0.4769651153756177,6.206335383118183e-17
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.343528465642298,0.0,0.1431907246161214,0.0,0.42494388740128197,0.0,0.5391914592078214,0.0,0.45069000512593693,6.206335383118183e-17,0.8736395591353452,1.2412670766236366e-16,0.4730158170242632,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.3755109652008611,0.0,0.1431748343650782,0.0,0.4137942467259811,6.206335383118183e-17,0.5429033167166436,0.0,0.4519981662004696,0.0,0.8783609390155279,0.0,0.47846013728034154,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.35027214602697077,0.0,0.14318295266597067,0.0,0.4240855437370513,6.206335383118183e-17,0.5401322040494316,0.0,0.4515937046871946,6.206335383118183e-17,0.8763161060642032,0.0,0.4779999207497858,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.49587607965623615,6.206335383118183e-17,0.1431173481812907,0.0,0.36329395480884985,0.0,0.5567388019103189,0.0,0.4538053954800632,0.0,0.887037033379395,1.2412670766236366e-16,0.4811352359564044,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.34848881768025025,0.0,0.14259393105661405,0.0,0.42481057270086986,0.0,0.5399314066054358,0.0,0.4515491009283813,0.0,0.8761376405231204,0.0,0.477821812348303,6.206335383118183e-17
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.07719629767832663,0.0,0.405132982550141,6.206335383118183e-17,0.721427241058171,0.0,0.43234165425817295,0.0,0.4154117705433765,6.206335383118183e-17,0.4648176998118217,0.0,0.42076388028822975,6.206335383118183e-17
136.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.06069745188666825,0.0,0.4799312852252444,0.0,0.768662677492518,0.0,0.42047618973821727,0.0,0.37651570388219374,0.0,0.40789886336007475,0.0,0.23621115590826375,3.1031676915590914e-17
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.34850087513405587,0.0,0.14318980178115018,0.0,0.4248088602709109,6.206335383118183e-17,0.5399739935281247,0.0,0.45172522711665797,6.206335383118183e-17,0.8763398990584108,0.0,0.47891483108054694,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.34857868943948095,0.0,0.14318980178115018,0.0,0.4248088589173616,6.206335383118183e-17,0.5400559498507616,0.0,0.45192820018052104,6.206335383118183e-17,0.8767029922814423,1.2412670766236366e-16,0.48019587916206585,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.6159410751616071,0.0,0.14318980178115018,0.0,0.4248090190792178,0.0,0.5408965364490013,0.0,0.4516493124263879,0.0,0.8802298150288115,0.0,0.4784531789435742,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.5545638558664913,0.0,0.14318980178115018,0.0,0.4248093819602934,0.0,0.5406999654386028,0.0,0.4520361069812894,0.0,0.8794274223600167,0.0,0.4808034625887815,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.38744473089334297,0.0,0.14318980178115018,0.0,0.42480889283058343,6.206335383118183e-17,0.5400387099360497,0.0,0.45155454326417266,6.206335383118183e-17,0.8765974357208677,0.0,0.4778539463624383,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.34952935392185297,0.0,0.14318980178115018,0.0,0.42480886977244287,6.206335383118183e-17,0.5410462474076346,0.0,0.4528067091792033,6.206335383118183e-17,0.8761432925039836,0.0,0.477701819093559,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.34848962101987474,0.0,0.14318980178115018,0.0,0.4248088621575981,6.206335383118183e-17,0.5399247038950288,0.0,0.4515227895688344,6.206335383118183e-17,0.8761219782313574,0.0,0.47766680385015725,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.3474008406491074,0.0,0.14320532065243338,0.0,0.424808728311188,0.0,0.5386992754762673,0.0,0.4492780656855245,0.0,0.8707645847161978,1.2412670766236366e-16,0.4685219055819344,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.340227002904916,0.0,0.14318980178115018,0.0,0.42480887807657464,0.0,0.5323720951704375,0.0,0.4391491326614873,0.0,0.8432940897922826,1.2412670766236366e-16,0.4214652704727599,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.4220411804838224,0.0,0.14318849721031726,0.0,0.4230253259374582,0.0,0.5481391847351855,0.0,0.4538000408028049,0.0,0.9000421525695292,1.2412670766236366e-16,0.48545062898557695,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.34542054077165546,0.0,0.14319026418773104,0.0,0.42489293270124084,6.206335383118183e-17,0.5394897072625352,0.0,0.45109923500887483,6.206335383118183e-17,0.874675168270276,1.2412670766236366e-16,0.4753294712123489,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.34893400833931215,0.0,0.14318980178115018,0.0,0.42480884577120737,0.0,0.54127108401262,0.0,0.45724867637808086,6.206335383118183e-17,0.8821933170029592,0.0,0.5144752819671632,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.3603418783492617,0.0,0.14318980178115018,0.0,0.42480882625560507,6.206335383118183e-17,0.5503357335223598,0.0,0.45823997086959223,6.206335383118183e-17,0.8762849371833952,0.0,0.47752355925521356,0.0
11.0,0.0,1.0,0.0,25.0,0.0,131.0,0.0,0.6742692542364588,0.0,1.0,0.0,2.9313912100682415,0.0,0.33981776202809866,0.0,0.3128147527765155,0.0,0.04867675521708142,0.0,0.0,0.0
28.0,0.0,1.0,0.0,38.0,0.0,118.0,0.0,0.6780903912460524,0.0,1.0,0.0,3.152448125772071,0.0,0.35869646810565115,0.0,0.3136785703597803,0.0,0.11770648877228207,0.0,0.0,0.0
28.0,0.0,1.0,0.0,39.0,0.0,117.0,0.0,0.7069292416389154,0.0,1.0,0.0,3.179360584295378,0.0,0.35951623311614067,0.0,0.31367857046637354,0.0,0.11967651337322951,0.0,0.0,0.0
27.0,0.0,1.0,0.0,37.0,0.0,119.0,0.0,0.6766623889221094,0.0,1.0,0.0,3.1514973995368645,0.0,0.3585697652394689,0.0,0.31367857035135444,0.0,0.1172410846693637,1.5515838457795457e-17,0.0,0.0
28.0,0.0,1.0,0.0,38.0,0.0,118.0,0.0,0.693057665754892,0.0,1.0,0.0,3.073732221223455,0.0,0.3612165224805219,0.0,0.3162486119297598,0.0,0.1194680146612177,0.0,0.0,0.0
28.0,0.0,1.0,0.0,38.0,0.0,118.0,0.0,0.6816486587450122,0.0,1.0,0.0,3.135524176049368,0.0,0.359357687885642,0.0,0.3142244693379258,0.0,0.11857480173572273,0.0,0.0,0.0
28.0,0.0,1.0,0.0,38.0,0.0,118.0,0.0,0.685102050950407,0.0,1.0,0.0,3.118453287957842,0.0,0.3597368391266509,0.0,0.3148196740589832,0.0,0.11823591132264391,1.5515838457795457e-17,0.0,0.0
27.0,0.0,1.0,0.0,37.0,0.0,119.0,0.0,0.6777020174432136,0.0,1.0,0.0,3.016984255212401,0.0,0.3582127307470069,0.0,0.3136785703308592,0.0,0.11610702548431331,1.5515838457795457e-17,0.0,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.7348009784518433,0.0,0.1655587460505728,0.0,0.4094924048183052,0.0,0.5988960273821821,0.0,0.5397709928504388,0.0,0.9474712647583322,0.0,0.6451544180421993,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.7292855466347685,0.0,0.250532325067731,0.0,0.4124320151830886,6.206335383118183e-17,0.5941542634925173,0.0,0.5216876005771148,0.0,0.9360101568116258,0.0,0.6457155692162342,0.0
29.0,0.0,1.0,0.0,39.0,0.0,117.0,0.0,0.6782698426489601,0.0,1.0,0.0,3.1526695133635907,0.0,0.35980267327912646,0.0,0.3136785704532346,0.0,0.12269495453981497,1.5515838457795457e-17,0.0,0.0
27.0,0.0,1.0,0.0,37.0,0.0,119.0,0.0,0.6780252474756859,0.0,1.0,0.0,3.1527168174937565,0.0,0.358192235418578,0.0,0.31367857034295554,0.0,0.11546619102469764,1.5515838457795457e-17,0.0,0.0
27.0,0.0,1.0,0.0,37.0,0.0,119.0,0.0,0.04783427929536485,0.0,1.0,0.0,2.284498169161883,0.0,0.3585084567256973,0.0,0.31367857034850566,0.0,0.11705253086938465,1.5515838457795457e-17,0.0,0.0
31.0,0.0,1.0,0.0,43.0,0.0,113.0,0.0,0.7850086646212299,0.0,1.0,0.0,3.234808855456431,0.0,0.3635400811996843,0.0,0.31367857100856067,0.0,0.13463361313723257,0.0,0.0,0.0
27.0,0.0,1.0,0.0,37.0,0.0,119.0,0.0,0.6675569076681501,0.0,1.0,0.0,3.1385762414749694,0.0,0.3586408237730861,0.0,0.31367857035612906,0.0,0.11751974651732458,1.5515838457795457e-17,0.0,0.0
28.0,0.0,1.0,0.0,40.0,0.0,116.0,0.0,0.6785605098184693,0.0,1.0,0.0,3.172474339679555,0.0,0.36845395098120237,0.0,0.3204447818603339,0.0,0.11798019283186452,0.0,0.0,0.0
28.0,0.0,1.0,0.0,44.0,0.0,112.0,0.0,0.678986988270363,0.0,1.0,0.0,3.216936924090086,4.965068306494546e-16,0.37857114153024257,0.0,0.33550307127487683,0.0,0.1177729503084833,0.0,0.0,0.0
22.0,0.0,1.0,0.0,32.0,0.0,124.0,0.0,0.6758355585609354,0.0,1.0,0.0,3.1660062442415633,0.0,0.3516769668163109,0.0,0.31367857003234295,0.0,0.08892445507887718,0.0,0.0,0.0
24.0,0.0,1.0,0.0,35.0,0.0,121.0,0.0,0.6776020279085648,0.0,1.0,0.0,3.1527442029259856,0.0,0.3547225755893682,0.0,0.31367857015930495,0.0,0.09988040309125487,0.0,0.0,0.0
27.0,0.0,1.0,0.0,36.0,0.0,120.0,0.0,0.021141336860718205,0.0,1.0,0.0,2.730402378065978,0.0,0.34901143468303264,0.0,0.3020431431737848,0.0,0.11441748665808812,0.0,0.0,0.0
28.0,0.0,1.0,0.0,38.0,0.0,118.0,0.0,0.6799323236856327,0.0,1.0,0.0,3.153846231738886,0.0,0.35882562421953057,0.0,0.31367857036916363,0.0,0.11816498617275628,0.0,0.0,0.0
16.0,0.0,1.0,0.0,30.0,0.0,126.0,0.0,0.6768837442820955,0.0,1.0,0.0,3.157385191659368,0.0,0.3446592350181458,0.0,0.31367856996460153,0.0,0.0551088374789183,0.0,0.0,0.0
28.0,0.0,1.0,0.0,37.0,0.0,119.0,0.0,0.6779215019152616,0.0,1.0,0.0,3.127670852386355,0.0,0.35207257794993396,0.0,0.3049355111236612,0.0,0.11776338695652892,0.0,0.0,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.044055280051726736,0.0,0.12403799740108142,1.5515838457795457e-17,0.5238568668042932,0.0,0.48505781594294894,6.206335383118183e-17,0.4698396951366699,0.0,0.45928599116490726,0.0,0.3138739957421419,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.01758938924683742,0.0,0.14645756304790106,0.0,0.49913535163324096,6.206335383118183e-17,0.5141337154412668,0.0,0.4950423596121797,0.0,0.5661202221481202,0.0,0.43995618944829246,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.017541165008615658,0.0,0.14645774749638837,0.0,0.5194692991786916,0.0,0.5067349169573094,0.0,0.49381729238187066,0.0,0.5354637491568318,0.0,0.43923108336105604,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.017340875767761325,0.0,0.14645857854969974,0.0,0.5109795471670007,0.0,0.5097485049845667,0.0,0.4944006009928398,6.206335383118183e-17,0.5481631860969568,0.0,0.43625514349007216,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.017570288769041122,0.0,0.14648902133499248,0.0,0.5097079255550274,0.0,0.5110469980456652,0.0,0.49337358344701754,0.0,0.5555291221528691,0.0,0.43826722978425253,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.017589211029777715,0.0,0.14645785826852098,0.0,0.4991484793570433,0.0,0.5141294473377608,0.0,0.49503970337560543,6.206335383118183e-17,0.5661054895339829,0.0,0.43994325344502433,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.017583688410708728,0.0,0.1464669915841395,0.0,0.5033505391170304,0.0,0.5129184338330486,0.0,0.49444405855479373,0.0,0.5619538296639198,0.0,0.43946873623400257,0.0
157.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.017589618178400348,0.0,0.14536281725346872,0.0,0.499139224150629,6.206335383118183e-17,0.5141440483774343,0.0,0.49505732020697246,6.206335383118183e-17,0.5661524856683743,0.0,0.44031087714662653,0.0
