Tcrit_mean,Tcrit_std,Tcrit_min,Tcrit_max,elite_fracture_prob_mean,elite_fracture_prob_std,elite_fracture_prob_min,elite_fracture_prob_max,time_to_elite_fracture_mean,time_to_elite_fracture_std,time_to_elite_fracture_min,time_to_elite_fracture_max,weeks_below_elite_crit_mean,weeks_below_elite_crit_std,weeks_below_elite_crit_min,weeks_below_elite_crit_max,avg_loyal_mean,avg_loyal_std,avg_loyal_min,avg_loyal_max,peak_protest_mean,peak_protest_std,peak_protest_min,peak_protest_max,end_displaced_m_mean,end_displaced_m_std,end_displaced_m_min,end_displaced_m_max,mean_elite_mean,mean_elite_std,mean_elite_min,mean_elite_max,min_elite_mean,min_elite_std,min_elite_min,min_elite_max,mean_stab_mean,mean_stab_std,mean_stab_min,mean_stab_max,min_stab_mean,min_stab_std,min_stab_min,min_stab_max
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.5730925921888872,0.0,0.5730925921888872,0.5730925921888872,0.8736709362067568,1.2412670766236366e-16,0.8736709362067567,0.8736709362067567,0.5840060019825334,0.0,0.5840060019825334,0.5840060019825334,0.5541058659961197,0.0,0.5541058659961197,0.5541058659961197,0.45546391275915915,0.0,0.45546391275915915,0.45546391275915915,0.884110858530516,0.0,0.884110858530516,0.884110858530516,0.5665753575342901,0.0,0.5665753575342901,0.5665753575342901
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.5745449294650599,0.0,0.5745449294650599,0.5745449294650599,0.13202230398471854,0.0,0.13202230398471854,0.13202230398471854,0.3471540774393515,0.0,0.3471540774393515,0.3471540774393515,0.6256608940979557,0.0,0.6256608940979557,0.6256608940979557,0.6093844511068511,0.0,0.6093844511068511,0.6093844511068511,0.9927617543157385,0.0,0.9927617543157385,0.9927617543157385,0.6716106933492001,0.0,0.6716106933492001,0.6716106933492001
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.02696419677840988,3.878959614448864e-18,0.026964196778409884,0.026964196778409884,0.750038077484228,0.0,0.750038077484228,0.750038077484228,1.1686736391449912,0.0,1.1686736391449912,1.1686736391449912,0.5771997078314727,0.0,0.5771997078314727,0.5771997078314727,0.5305248630814611,0.0,0.5305248630814611,0.5305248630814611,0.9047144467475248,1.2412670766236366e-16,0.9047144467475247,0.9047144467475247,0.6488094463656172,0.0,0.6488094463656172,0.6488094463656172
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.02699821600466107,0.0,0.02699821600466107,0.02699821600466107,0.7500054007773143,0.0,0.7500054007773143,0.7500054007773143,1.168583215894162,0.0,1.168583215894162,1.168583215894162,0.5772214274116443,0.0,0.5772214274116443,0.5772214274116443,0.5305386340156937,0.0,0.5305386340156937,0.5305386340156937,0.9047897745827351,0.0,0.9047897745827351,0.9047897745827351,0.648843068028991,0.0,0.648843068028991,0.648843068028991
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.026444643429733572,0.0,0.026444643429733572,0.026444643429733572,0.7505429209597148,0.0,0.7505429209597148,0.7505429209597148,1.1700671341604711,0.0,1.1700671341604711,1.1700671341604711,0.5768511359274427,0.0,0.5768511359274427,0.5768511359274427,0.5303118128033649,0.0,0.5303118128033649,0.5303118128033649,0.9034951268297116,0.0,0.9034951268297116,0.9034951268297116,0.6482958246437464,0.0,0.6482958246437464,0.6482958246437464
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.027014061442921993,0.0,0.027014061442921993,0.027014061442921993,0.7473263325048253,0.0,0.7473263325048253,0.7473263325048253,1.1616898742267612,0.0,1.1616898742267612,1.1616898742267612,0.5778583728930559,0.0,0.5778583728930559,0.5778583728930559,0.5319640611161136,0.0,0.5319640611161136,0.5319640611161136,0.9067952137689457,0.0,0.9067952137689457,0.9067952137689457,0.6489004514960521,0.0,0.6489004514960521,0.6489004514960521
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.027058325466597012,3.878959614448864e-18,0.02705832546659701,0.02705832546659701,0.7492102709480033,0.0,0.7492102709480033,0.7492102709480033,1.1663851996613661,0.0,1.1663851996613661,1.1663851996613661,0.5774389389442117,0.0,0.5774389389442117,0.5774389389442117,0.5309543968618535,0.0,0.5309543968618535,0.5309543968618535,0.9054129384582327,0.0,0.9054129384582327,0.9054129384582327,0.6489946107184291,0.0,0.6489946107184291,0.6489946107184291
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.027075145726799043,0.0,0.027075145726799043,0.027075145726799043,0.7419946765606048,0.0,0.7419946765606048,0.7419946765606048,1.1483760243349534,0.0,1.1483760243349534,1.1483760243349534,0.5790851551471641,0.0,0.5790851551471641,0.5790851551471641,0.5347643666967673,0.0,0.5347643666967673,0.5347643666967673,0.9107507471364977,0.0,0.9107507471364977,0.9107507471364977,0.6490028900974252,0.0,0.6490028900974252,0.6490028900974252
157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.02695713278413946,3.878959614448864e-18,0.026957132784139456,0.026957132784139456,0.7506723321433912,0.0,0.7506723321433912,0.7506723321433912,1.171061173432134,0.0,1.171061173432134,1.171061173432134,0.5770287346110244,0.0,0.5770287346110244,0.5770287346110244,0.5302867795174604,0.0,0.5302867795174604,0.5302867795174604,0.9046085110965072,0.0,0.9046085110965072,0.9046085110965072,0.6487602239311504,0.0,0.6487602239311504,0.6487602239311504
71.0,0.0,71.0,71.0,1.0,0.0,1.0,1.0,92.0,0.0,92.0,92.0,64.0,0.0,64.0,64.0,0.02684883162655872,0.0,0.02684883162655872,0.02684883162655872,1.0,0.0,1.0,1.0,2.3627095363022184,0.0,2.3627095363022184,2.3627095363022184,0.4402739789574662,6.206335383118183e-17,0.44027397895746617,0.44027397895746617,0.32975015346406267,0.0,0.32975015346406267,0.32975015346406267,0.3539338783238125,0.0,0.3539338783238125,0.3539338783238125,0.0,0.0,0.0,0.0
